,Industry,assets,bea_ind_code,major_industry,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,tax_treat,z_mix,year
6,"Performing arts, spectator sports, museums, and related activities",79922779340.27766,711A,"Arts, entertainment, and recreation",-0.21806,0.21438,0.13243,0.17768,0.41563,0.37036,corporate,0.59077,2030
7,"Amusements, gambling, and recreation industries",103100531850.63574,7130,"Arts, entertainment, and recreation",-0.20692,0.20493,0.12531,0.18520,0.40860,0.36519,corporate,0.52802,2030
8,Construction,167674309864.62842,2300,Construction,-0.12462,0.24733,0.17493,0.24077,0.44014,0.40120,corporate,0.41082,2030
9,Educational services,321852356259.17963,6100,Educational services,-0.13181,0.25331,0.17855,0.23591,0.44459,0.40383,corporate,0.41215,2030
10,Credit intermediation and related activities,742471497270.98792,5220,Finance and insurance,-0.12448,0.24354,0.17117,0.24086,0.43732,0.39848,corporate,0.59839,2030
11,"Securities, commodity contracts, and investments",117288646634.00693,5230,Finance and insurance,-0.09712,0.27020,0.19904,0.25933,0.45715,0.41870,corporate,0.31511,2030
12,Insurance carriers and related activities,242704259872.50821,5240,Finance and insurance,-0.09723,0.26432,0.19352,0.25926,0.45278,0.41469,corporate,0.50113,2030
13,"Funds, trusts, and other financial vehicles",34266597922.83983,5250,Finance and insurance,-0.08748,0.27807,0.20721,0.26584,0.46301,0.42463,corporate,0.25610,2030
14,Ambulatory health care services,187676386627.50763,6210,Health care and social assistance,-0.12399,0.24814,0.17520,0.24119,0.44074,0.40140,corporate,0.52952,2030
15,Hospitals,476870658866.97443,622H,Health care and social assistance,-0.13072,0.25125,0.17692,0.23665,0.44306,0.40265,corporate,0.43894,2030
16,Nursing and residential care facilities,45367688456.41498,6230,Health care and social assistance,-0.13166,0.24902,0.17476,0.23601,0.44140,0.40108,corporate,0.46446,2030
17,Social assistance,32821172821.90539,6240,Health care and social assistance,-0.13169,0.24784,0.17386,0.23599,0.44052,0.40043,corporate,0.45640,2030
18,Publishing industries (including software),205722166039.38168,5110,Information,-0.17900,0.23456,0.15614,0.20405,0.43064,0.38757,corporate,0.60370,2030
19,Motion picture and sound recording industries,275276728520.28156,5120,Information,-0.21685,0.23024,0.14765,0.17850,0.42743,0.38141,corporate,0.64211,2030
20,Broadcasting and telecommunications,1290508619097.38721,5130,Information,-0.22727,0.19724,0.11504,0.17146,0.40288,0.35774,corporate,0.66319,2030
21,Information and data processing services,118194411065.82817,5140,Information,-0.16831,0.22472,0.14837,0.21127,0.42332,0.38193,corporate,0.73713,2030
22,Management of companies and enterprises,424413204161.25208,5500,Management of companies and enterprises,-0.10306,0.26689,0.19512,0.25532,0.45469,0.41586,corporate,0.38064,2030
23,"Food, beverage, and tobacco products",382744557829.31506,311A,Manufacturing,-0.11158,0.25248,0.18120,0.24957,0.44397,0.40575,corporate,0.44433,2030
24,Textile mills and textile product mills,39763433351.20227,313T,Manufacturing,-0.10089,0.25858,0.18799,0.25679,0.44851,0.41068,corporate,0.45377,2030
25,Apparel and leather and allied products,23802489966.32124,315A,Manufacturing,-0.06780,0.27743,0.20969,0.27913,0.46253,0.42643,corporate,0.30319,2030
26,Wood products,45996624948.83839,3210,Manufacturing,-0.09764,0.26272,0.19231,0.25898,0.45159,0.41382,corporate,0.37879,2030
27,Paper products,129541595783.22841,3220,Manufacturing,-0.14286,0.23479,0.16091,0.22845,0.43081,0.39103,corporate,0.54146,2030
28,Printing and related support activities,49933189821.24265,3230,Manufacturing,-0.14354,0.23406,0.16013,0.22800,0.43027,0.39046,corporate,0.57690,2030
29,Petroleum and coal products,329428097154.64099,3240,Manufacturing,-0.11633,0.25653,0.18435,0.24636,0.44699,0.40804,corporate,0.32261,2030
30,Chemical products,863500092522.49268,3250,Manufacturing,-0.23995,0.18671,0.10449,0.16290,0.39505,0.35008,corporate,0.62831,2030
31,Plastics and rubber products,110331312312.14606,3260,Manufacturing,-0.13477,0.23869,0.16561,0.23391,0.43371,0.39444,corporate,0.51780,2030
32,Nonmetallic mineral products,116582519995.50418,3270,Manufacturing,-0.12144,0.25154,0.17907,0.24291,0.44327,0.40421,corporate,0.39458,2030
33,Primary metals,186378975799.56097,3310,Manufacturing,-0.10979,0.25229,0.18120,0.25078,0.44383,0.40576,corporate,0.46944,2030
34,Fabricated metal products,185026333664.73990,3320,Manufacturing,-0.12080,0.24545,0.17359,0.24335,0.43874,0.40023,corporate,0.50589,2030
35,Machinery,272319888399.54382,3330,Manufacturing,-0.13527,0.23996,0.16672,0.23357,0.43466,0.39525,corporate,0.50210,2030
36,Computer and electronic products,503974938260.14197,3340,Manufacturing,-0.15820,0.23631,0.16023,0.21810,0.43194,0.39054,corporate,0.59915,2030
37,"Electrical equipment, appliances, and components",97409347474.36090,3350,Manufacturing,-0.11648,0.25254,0.18063,0.24626,0.44402,0.40534,corporate,0.42035,2030
38,"Motor vehicles, bodies and trailers, and parts",238664334579.08081,336M,Manufacturing,-0.12508,0.24736,0.17476,0.24046,0.44016,0.40108,corporate,0.53058,2030
39,Other transportation equipment,222225359206.36774,336O,Manufacturing,-0.10476,0.25807,0.18732,0.25417,0.44813,0.41019,corporate,0.40466,2030
40,Furniture and related products,27298970228.61856,3370,Manufacturing,-0.10452,0.25742,0.18659,0.25434,0.44764,0.40966,corporate,0.43085,2030
41,Miscellaneous manufacturing,132809342156.87767,338A,Manufacturing,-0.14664,0.23630,0.16190,0.22590,0.43193,0.39175,corporate,0.49630,2030
42,Oil and gas extraction,1206378883391.49341,2110,Mining,-0.30694,0.13735,0.05101,0.11768,0.35833,0.31127,corporate,0.81700,2030
43,"Mining, except oil and gas",190223523011.70444,2120,Mining,-0.19777,0.20546,0.12704,0.19138,0.40899,0.36645,corporate,0.57719,2030
44,Support activities for mining,120225750260.04312,2130,Mining,-0.20831,0.19240,0.11378,0.18427,0.39928,0.35683,corporate,0.73741,2030
45,"Other services, except government",227393671623.35632,8100,"Other services, except government",-0.15765,0.23669,0.16022,0.21847,0.43222,0.39053,corporate,0.45100,2030
46,Legal services,20028299848.35870,5411,"Professional, scientific, and technical services",-0.10175,0.25943,0.18849,0.25620,0.44914,0.41105,corporate,0.51917,2030
47,"Miscellaneous professional, scientific, and technical services",249009155858.66895,5412,"Professional, scientific, and technical services",-0.18607,0.21684,0.13892,0.19928,0.41746,0.37507,corporate,0.66461,2030
48,Computer systems design and related services,42903264706.01630,5415,"Professional, scientific, and technical services",-0.12801,0.24822,0.17502,0.23848,0.44080,0.40127,corporate,0.62936,2030
49,Real estate,2545926858991.70166,5310,Real estate and rental and leasing,-0.10941,0.27378,0.20084,0.25103,0.45981,0.42001,corporate,0.08976,2030
50,Rental and leasing services and lessors of intangible assets,248115752511.19281,5320,Real estate and rental and leasing,-0.19435,0.19667,0.11974,0.19369,0.40246,0.36115,corporate,0.77658,2030
51,Retail trade,1608593250069.83716,44RT,Retail trade,-0.07655,0.27751,0.20847,0.27322,0.46259,0.42555,corporate,0.27307,2030
52,Air transportation,190656778827.51108,4810,Transportation and warehousing,-0.24439,0.17513,0.09337,0.15991,0.38644,0.34202,corporate,0.72300,2030
53,Railroad transportation,331353541688.74603,4820,Transportation and warehousing,-0.30890,0.15078,0.06198,0.11636,0.36832,0.31923,corporate,0.69992,2030
54,Water transportation,36714023795.72885,4830,Transportation and warehousing,-0.20362,0.20007,0.12099,0.18743,0.40499,0.36206,corporate,0.68245,2030
55,Truck transportation,108471874448.41913,4840,Transportation and warehousing,-0.16193,0.21782,0.14322,0.21558,0.41819,0.37819,corporate,0.68619,2030
56,Transit and ground passenger transportation,35034660346.81857,4850,Transportation and warehousing,-0.13823,0.23920,0.16525,0.23158,0.43409,0.39418,corporate,0.55262,2030
57,Pipeline transportation,169678725931.23572,4860,Transportation and warehousing,-0.32933,0.12714,0.03869,0.10256,0.35074,0.30233,corporate,0.81324,2030
58,Other transportation and support activities,110872018728.69969,487S,Transportation and warehousing,-0.20068,0.20682,0.12745,0.18942,0.41001,0.36674,corporate,0.60535,2030
59,Warehousing and storage,33575803409.08718,4930,Transportation and warehousing,-0.10962,0.26156,0.18924,0.25089,0.45073,0.41159,corporate,0.39036,2030
60,Utilities,2043224620805.23413,2200,Utilities,-0.25344,0.18065,0.09619,0.15380,0.39054,0.34406,corporate,0.66739,2030
61,Wholesale trade,973137443869.54004,4200,Wholesale trade,-0.06415,0.27836,0.21119,0.28159,0.46322,0.42752,corporate,0.28871,2030
62,Accommodation,321835229078.42981,7210,Accommodation and food services,-0.20971,0.29477,0.19574,0.33247,0.29477,0.30174,non-corporate,0.28134,2030
63,Food services and drinking places,131618330780.63083,7220,Accommodation and food services,-0.23749,0.27413,0.17305,0.31713,0.27413,0.28204,non-corporate,0.47465,2030
64,Administrative and support services,87779837155.20003,5610,Administrative and waste management services,-0.26682,0.25628,0.15290,0.30095,0.25628,0.26455,non-corporate,0.65383,2030
65,Waste management and remediation services,45442362954.20710,5620,Administrative and waste management services,-0.32744,0.23175,0.12211,0.26750,0.23175,0.23782,non-corporate,0.56972,2030
66,Farms,695254770987.64185,110C,"Agriculture, forestry, fishing, and hunting",-0.24587,0.27276,0.17090,0.31251,0.27276,0.28018,non-corporate,0.32020,2030
67,"Forestry, fishing, and related activities",182890160760.91397,113F,"Agriculture, forestry, fishing, and hunting",-0.25463,0.27876,0.17554,0.30768,0.27876,0.28421,non-corporate,0.16261,2030
68,"Performing arts, spectator sports, museums, and related activities",85913620169.68947,711A,"Arts, entertainment, and recreation",-0.38034,0.21905,0.10411,0.23831,0.21905,0.22218,non-corporate,0.63700,2030
69,"Amusements, gambling, and recreation industries",103963170328.02748,7130,"Arts, entertainment, and recreation",-0.35864,0.21485,0.10289,0.25028,0.21485,0.22113,non-corporate,0.55422,2030
70,Construction,416883328410.43872,2300,Construction,-0.26088,0.26755,0.16430,0.30423,0.26755,0.27444,non-corporate,0.33340,2030
71,Educational services,223504007264.40912,6100,Educational services,-0.26797,0.26546,0.16086,0.30032,0.26546,0.27145,non-corporate,0.45356,2030
72,Credit intermediation and related activities,75859556179.32388,5220,Finance and insurance,-0.24360,0.26666,0.16544,0.31376,0.26666,0.27543,non-corporate,0.57434,2030
73,"Securities, commodity contracts, and investments",178435565512.12598,5230,Finance and insurance,-0.22224,0.29041,0.19029,0.32555,0.29041,0.29701,non-corporate,0.23358,2030
74,Insurance carriers and related activities,22117554582.45041,5240,Finance and insurance,-0.22257,0.28253,0.18272,0.32537,0.28253,0.29044,non-corporate,0.50159,2030
75,"Funds, trusts, and other financial vehicles",32975922704.13087,5250,Finance and insurance,-0.21724,0.29303,0.19310,0.32831,0.29303,0.29945,non-corporate,0.26129,2030
76,Ambulatory health care services,165185547974.24033,6210,Health care and social assistance,-0.25463,0.26382,0.16123,0.30768,0.26382,0.27178,non-corporate,0.56631,2030
77,Hospitals,468739962062.38196,622H,Health care and social assistance,-0.26608,0.26408,0.15988,0.30136,0.26408,0.27060,non-corporate,0.48025,2030
78,Nursing and residential care facilities,44969311543.58502,6230,Health care and social assistance,-0.26614,0.26251,0.15840,0.30132,0.26251,0.26933,non-corporate,0.50343,2030
79,Social assistance,33500693280.57160,6240,Health care and social assistance,-0.26571,0.26294,0.15901,0.30156,0.26294,0.26985,non-corporate,0.47026,2030
80,Publishing industries (including software),10531454693.94330,5110,Information,-0.31260,0.25137,0.14278,0.27569,0.25137,0.25576,non-corporate,0.56977,2030
81,Motion picture and sound recording industries,32648570359.12500,5120,Information,-0.37741,0.23597,0.12072,0.23993,0.23597,0.23661,non-corporate,0.67435,2030
82,Broadcasting and telecommunications,114376654727.18872,5130,Information,-0.37648,0.20811,0.09408,0.24044,0.20811,0.21348,non-corporate,0.67987,2030
83,Information and data processing services,9622690880.85332,5140,Information,-0.30218,0.24228,0.13549,0.28144,0.24228,0.24943,non-corporate,0.72644,2030
84,Management of companies and enterprises,90403382554.93427,5500,Management of companies and enterprises,-0.22998,0.28277,0.18201,0.32128,0.28277,0.28982,non-corporate,0.41750,2030
85,"Food, beverage, and tobacco products",75311838089.52502,311A,Manufacturing,-0.22428,0.27759,0.17816,0.32442,0.27759,0.28647,non-corporate,0.42233,2030
86,Textile mills and textile product mills,7854948624.08660,313T,Manufacturing,-0.21811,0.28056,0.18158,0.32783,0.28056,0.28944,non-corporate,0.45689,2030
87,Apparel and leather and allied products,5338390836.47052,315A,Manufacturing,-0.18370,0.29881,0.20296,0.34682,0.29881,0.30801,non-corporate,0.31846,2030
88,Wood products,13100141973.28175,3210,Manufacturing,-0.21950,0.28228,0.18305,0.32706,0.28228,0.29073,non-corporate,0.39374,2030
89,Paper products,18990987477.15243,3220,Manufacturing,-0.26534,0.25609,0.15296,0.30177,0.25609,0.26460,non-corporate,0.54188,2030
90,Printing and related support activities,7652157518.94444,3230,Manufacturing,-0.26814,0.25430,0.15091,0.30022,0.25430,0.26282,non-corporate,0.58487,2030
91,Petroleum and coal products,36804972258.67471,3240,Manufacturing,-0.24221,0.27345,0.17209,0.31453,0.27345,0.28121,non-corporate,0.35651,2030
92,Chemical products,155956627359.31982,3250,Manufacturing,-0.37940,0.20391,0.09020,0.23883,0.20391,0.21011,non-corporate,0.62428,2030
93,Plastics and rubber products,18759113940.69875,3260,Manufacturing,-0.24771,0.26472,0.16326,0.31150,0.26472,0.27354,non-corporate,0.49101,2030
94,Nonmetallic mineral products,17930326841.81076,3270,Manufacturing,-0.24521,0.27071,0.16913,0.31288,0.27071,0.27864,non-corporate,0.40678,2030
95,Primary metals,31384946425.19739,3310,Manufacturing,-0.22292,0.27676,0.17752,0.32518,0.27676,0.28592,non-corporate,0.45918,2030
96,Fabricated metal products,33868174282.10670,3320,Manufacturing,-0.23654,0.26946,0.16905,0.31766,0.26946,0.27857,non-corporate,0.49536,2030
97,Machinery,44994036766.64782,3330,Manufacturing,-0.24350,0.26808,0.16694,0.31382,0.26808,0.27673,non-corporate,0.46098,2030
98,Computer and electronic products,67202508360.48989,3340,Manufacturing,-0.28824,0.25325,0.14742,0.28913,0.25325,0.25979,non-corporate,0.61131,2030
99,"Electrical equipment, appliances, and components",13457767002.51348,3350,Manufacturing,-0.22696,0.27795,0.17816,0.32295,0.27795,0.28648,non-corporate,0.40138,2030
100,"Motor vehicles, bodies and trailers, and parts",37968439963.23032,336M,Manufacturing,-0.24128,0.27064,0.16956,0.31505,0.27064,0.27901,non-corporate,0.51566,2030
101,Other transportation equipment,37605705698.38089,336O,Manufacturing,-0.21077,0.28562,0.18740,0.33188,0.28562,0.29450,non-corporate,0.37106,2030
102,Furniture and related products,3398491339.27717,3370,Manufacturing,-0.21908,0.28048,0.18147,0.32729,0.28048,0.28935,non-corporate,0.43139,2030
103,Miscellaneous manufacturing,21983133310.84389,338A,Manufacturing,-0.26000,0.26151,0.15875,0.30471,0.26151,0.26962,non-corporate,0.47515,2030
104,Oil and gas extraction,250060628349.19983,2110,Mining,-0.47376,0.14647,0.02506,0.18676,0.14647,0.15356,non-corporate,0.83150,2030
